,Unnamed: 0,CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change,No_of_Reassignments_sum,Handle_Time_hrs_sum
34394,3297,SUB000456,subapplication,Web Based Application,WBS000073,IM0003417,Closed,4,4,4.0,0.300733254,incident,KM0000760,closed,0.0,8/10/2023 8:47,,8/10/2023 9:26,8/10/2023 9:26,"0,658888889",Software,1.0,SD0007668,,1.0,C00001026,0,658888889
34398,3278,SUB000456,subapplication,Web Based Application,WBS000073,IM0003398,Closed,4,4,4.0,0.221831007,incident,KM0000760,closed,0.0,8/10/2023 8:56,,8/10/2023 9:25,8/10/2023 9:25,"0,476666667",Software,1.0,SD0007803,,1.0,C00001026,0,476666667
34422,3301,SUB000456,subapplication,Web Based Application,WBS000073,IM0003421,Closed,4,4,4.0,0.167818443,incident,KM0000760,closed,0.0,8/10/2023 8:55,,8/10/2023 9:27,8/10/2023 9:28,"0,538055556",Software,1.0,SD0007684,,1.0,C00001026,0,538055556
34429,39688,WBA000058,application,Web Based Application,WBS000073,IM0040021,Closed,4,4,4.0,0.96699124,incident,KM0002119,closed,3.0,27-02-2024 10:24,,7/3/2024 11:48,7/3/2024 11:48,"6,44,12,22,222",Software,39.0,#MULTIVALUE,2.0,1.0,C00016192,0,306
34474,20863,SUB000456,subapplication,Web Based Application,WBS000073,IM0021096,Closed,3,3,3.0,0.276859271,incident,KM0000767,closed,6.0,12/12/2023 9:53,,12/12/2023 12:39,12/12/2023 12:39,"2,77,16,66,667",User error,4.0,#MULTIVALUE,5.0,1.0,C00008787,0,828
34879,11713,SUB000456,subapplication,Web Based Application,WBS000073,IM0011893,Closed,4,4,4.0,0.948409642,incident,KM0000754,closed,1.0,7/11/2023 13:06,,8/11/2023 8:03,8/11/2023 8:23,"5,78,58,33,333",Other,1.0,SD0032909,,1.0,C00003013,0,507
34983,17887,SUB000424,subapplication,Web Based Application,WBS000073,IM0018109,Closed,4,4,4.0,0.504760524,incident,KM0000702,closed,2.0,2/12/2023 9:55,,3/12/2023 10:01,3/12/2023 10:01,"1,05,90,27,778",Software,57.0,#MULTIVALUE,,1.0,C00007098,0,901
35682,15751,SUB000456,subapplication,Web Based Application,WBS000073,IM0015963,Closed,4,4,4.0,0.73455658,incident,KM0000741,closed,0.0,22-11-2023 10:50,,,25-11-2023 07:35,"7,24,22,22,222",Other,1.0,SD0045581,,1.0,C00007015,0,297
36183,33862,SUB000433,subapplication,Web Based Application,WBS000073,IM0034164,Closed,4,4,4.0,0.11485619,incident,KM0000791,closed,0.0,5/2/2024 8:33,,5/2/2024 14:16,5/2/2024 14:16,"5,72,36,11,111",Software,19.0,#MULTIVALUE,,1.0,C00013125,0,235
36588,10526,WBA000058,application,Web Based Application,WBS000073,IM0010696,Closed,4,4,4.0,0.370342252,incident,KM0002043,closed,0.0,5/11/2023 8:56,,5/11/2023 10:10,5/11/2023 10:10,"1,23,80,55,556",Software,1.0,SD0030088,,1.0,C00003013,0,715
36630,10524,WBA000058,application,Web Based Application,WBS000073,IM0010694,Closed,4,4,4.0,0.478781814,incident,KM0002043,closed,0.0,5/11/2023 8:45,,5/11/2023 11:22,5/11/2023 11:22,"2,61,19,44,444",Software,1.0,SD0030081,,1.0,C00003013,0,570
36642,11001,WBA000058,application,Web Based Application,WBS000073,IM0011173,Closed,4,4,4.0,0.070535194,incident,KM0002043,closed,0.0,5/11/2023 17:00,,5/11/2023 17:13,5/11/2023 17:13,"0,226111111",Software,1.0,SD0031172,,1.0,C00003013,0,226111111
36662,11853,WBA000058,application,Web Based Application,WBS000073,IM0012036,Closed,4,4,4.0,0.371205303,incident,KM0002043,closed,0.0,8/11/2023 9:32,,8/11/2023 10:17,8/11/2023 10:17,"0,748333333",Hardware,1.0,SD0033723,,1.0,C00003013,0,748333333
36666,11016,WBA000058,application,Web Based Application,WBS000073,IM0011188,Closed,4,4,4.0,0.312428678,incident,KM0002043,closed,0.0,6/11/2023 8:40,,6/11/2023 10:01,6/11/2023 10:01,"1,34,91,66,667",Software,1.0,SD0031208,,1.0,C00003013,0,859
36903,11139,SUB000456,subapplication,Web Based Application,WBS000073,IM0011315,Closed,4,4,4.0,0.77382082,incident,KM0002041,closed,0.0,6/11/2023 11:52,,6/11/2023 12:25,6/11/2023 12:25,"0,558055556",Software,1.0,SD0031684,,1.0,C00003013,0,558055556
36919,10425,SUB000456,subapplication,Web Based Application,WBS000073,IM0010595,Closed,4,4,4.0,0.210994273,incident,KM0000741,closed,0.0,4/11/2023 14:28,,5/11/2023 15:51,5/11/2023 15:51,"1,18,95,83,333",Software,1.0,SD0029407,,1.0,C00003013,0,530
36933,11374,SUB000456,subapplication,Web Based Application,WBS000073,IM0011553,Closed,4,4,4.0,0.719423225,incident,KM0000754,closed,1.0,6/11/2023 14:49,,6/11/2023 15:21,6/11/2023 15:21,"0,523888889",Hardware,1.0,SD0032116,,1.0,C00003013,0,523888889
37017,11185,SUB000456,subapplication,Web Based Application,WBS000073,IM0011361,Closed,4,4,4.0,0.618998522,incident,KM0000741,closed,0.0,6/11/2023 11:57,,6/11/2023 13:50,6/11/2023 13:50,"1,89,52,77,778",Software,1.0,SD0031763,,1.0,C00003013,0,997
37047,10353,SUB000456,subapplication,Web Based Application,WBS000073,IM0010523,Closed,4,4,4.0,0.904866708,incident,KM0000741,closed,0.0,4/11/2023 14:04,,5/11/2023 15:42,5/11/2023 15:42,"1,21,33,33,333",Software,1.0,SD0029313,,1.0,C00003013,0,421
37055,10361,SUB000456,subapplication,Web Based Application,WBS000073,IM0010531,Closed,4,4,4.0,0.757741379,incident,KM0000741,closed,0.0,4/11/2023 14:47,,5/11/2023 15:43,5/11/2023 15:43,"1,14,45,55,556",Software,1.0,SD0029645,,1.0,C00003013,0,671
37058,11245,SUB000456,subapplication,Web Based Application,WBS000073,IM0011421,Closed,4,4,4.0,0.30326709,incident,KM0000754,closed,1.0,6/11/2023 15:23,,6/11/2023 15:40,6/11/2023 15:40,"0,289166667",Hardware,1.0,SD0032007,,1.0,C00003013,0,289166667
37256,10922,SUB000456,subapplication,Web Based Application,WBS000073,IM0011093,Closed,4,4,4.0,0.81116961,incident,KM0000741,closed,0.0,6/11/2023 9:22,,6/11/2023 10:08,6/11/2023 10:08,"0,78",Software,1.0,SD0031359,,1.0,C00003013,0,78
37275,10467,SUB000456,subapplication,Web Based Application,WBS000073,IM0010637,Closed,4,4,4.0,0.745594503,incident,KM0000741,closed,0.0,4/11/2023 14:57,,5/11/2023 15:57,5/11/2023 15:57,"1,15,10,55,556",Software,1.0,SD0029496,,1.0,C00003013,0,637
37277,11084,SUB000456,subapplication,Web Based Application,WBS000073,IM0011258,Closed,4,4,4.0,0.017141285,incident,KM0000754,closed,1.0,6/11/2023 9:18,,6/11/2023 10:00,6/11/2023 10:00,"0,700833333",Hardware,1.0,SD0031305,,1.0,C00003013,0,700833333
37601,10466,SUB000456,subapplication,Web Based Application,WBS000073,IM0010636,Closed,4,4,4.0,0.976744024,incident,KM0000741,closed,0.0,4/11/2023 14:50,,5/11/2023 15:55,5/11/2023 15:55,"1,15,84,44,444",Software,1.0,SD0029494,,1.0,C00003013,0,588
37893,14683,SUB000424,subapplication,Web Based Application,WBS000073,IM0014884,Closed,5,5,5.0,0.529190362,incident,KM0000702,closed,9.0,19-11-2023 12:21,,6/12/2023 11:11,6/12/2023 11:11,"1,35,32,97,222",Software,1.0,SD0042368,,1.0,C00007015,0,387
37935,10267,SUB000424,subapplication,Web Based Application,WBS000073,IM0010437,Closed,4,4,4.0,0.646434169,incident,KM0000702,closed,0.0,4/11/2023 12:07,,5/11/2023 15:25,5/11/2023 15:25,"1,37,93,05,556",Software,1.0,SD0029154,,1.0,C00003013,0,692
38042,10861,SUB000456,subapplication,Web Based Application,WBS000073,IM0011032,Closed,4,4,4.0,0.106646565,incident,KM0000741,closed,0.0,5/11/2023 15:11,,5/11/2023 16:11,5/11/2023 16:11,"1,00,08,33,333",Software,1.0,SD0030838,,1.0,C00003013,0,375
38054,10869,SUB000456,subapplication,Web Based Application,WBS000073,IM0011040,Closed,4,4,4.0,0.284846294,incident,KM0000741,closed,0.0,5/11/2023 15:34,,5/11/2023 15:46,5/11/2023 15:46,"0,212222222",Software,1.0,SD0031022,,1.0,C00003013,0,212222222
38061,11320,SUB000456,subapplication,Web Based Application,WBS000073,IM0011499,Closed,4,4,4.0,0.093044359,incident,KM0002041,closed,0.0,6/11/2023 14:31,,6/11/2023 15:15,6/11/2023 15:15,"0,735555556",Software,1.0,SD0032092,,1.0,C00003013,0,735555556
38062,10249,SUB000456,subapplication,Web Based Application,WBS000073,IM0010419,Closed,4,4,4.0,0.471725442,incident,KM0000741,closed,0.0,4/11/2023 11:11,,5/11/2023 15:22,5/11/2023 15:22,"1,46,84,44,444",Software,1.0,SD0028868,,1.0,C00003013,0,619
38363,10803,SUB000456,subapplication,Web Based Application,WBS000073,IM0010973,Closed,4,4,4.0,0.34233461,incident,KM0001355,closed,0.0,5/11/2023 13:28,,5/11/2023 15:37,5/11/2023 15:37,"2,14,36,11,111",Software,1.0,SD0030594,,1.0,C00003013,0,174
38369,10786,SUB000456,subapplication,Web Based Application,WBS000073,IM0010956,Closed,4,4,4.0,0.641523369,incident,KM0000741,closed,0.0,5/11/2023 12:10,,5/11/2023 16:02,5/11/2023 16:02,"3,85,94,44,444",Software,1.0,SD0030544,,1.0,C00003013,0,670
38376,10806,SUB000456,subapplication,Web Based Application,WBS000073,IM0010976,Closed,4,4,4.0,0.067903846,incident,KM0000741,closed,0.0,5/11/2023 13:32,,5/11/2023 16:09,5/11/2023 16:09,"2,62,30,55,556",Software,1.0,SD0030593,,1.0,C00003013,0,705
38791,8907,WBA000116,application,Web Based Application,WBS000066,IM0009071,Closed,4,4,4.0,0.456998762,incident,KM0000579,closed,10.0,29-10-2023 14:24,,5/11/2023 13:25,5/11/2023 13:26,"5,15,29,44,444",Software,1.0,SD0024476,,2.0,#MULTIVALUE,0,537
38812,17708,WBA000116,application,Web Based Application,WBS000066,IM0017928,Closed,4,4,4.0,0.617409573,incident,KM0000579,closed,0.0,29-11-2023 09:42,,2/12/2023 13:59,2/12/2023 14:00,"0,111666667",Data,1.0,SD0051435,,1.0,C00007263,0,111666667
38838,950,WBA000124,application,Web Based Application,WBS000088,IM0001047,Closed,4,4,4.0,0.813785379,incident,KM0000895,closed,4.0,30-09-2023 07:36,,2/10/2023 17:10,2/10/2023 17:12,"3,05,93,05,556",Other,1.0,SD0001278,,1.0,C00000449,0,662
38876,19897,WBA000124,application,Web Based Application,WBS000088,IM0020125,Closed,3,3,3.0,0.332547047,incident,KM0000611,closed,4.0,9/12/2023 11:45,,13-12-2023 16:17,13-12-2023 16:17,"4,65,36,38,889",Software,1.0,SD0058845,1.0,1.0,C00005456,0,1032
38886,13675,WBA000124,application,Web Based Application,WBS000088,IM0013870,Closed,3,3,3.0,0.159666971,incident,KM0000611,closed,4.0,15-11-2023 09:26,,15-11-2023 16:04,15-11-2023 16:04,"6,63,02,77,778",Other,1.0,SD0039363,,1.0,C00007092,0,926
38923,38,WBA000124,application,Web Based Application,WBS000088,IM0000064,Closed,3,3,3.0,0.481872792,incident,KM0000611,closed,4.0,5/3/2023 13:58,,8/11/2023 15:35,8/11/2023 15:35,"2,16,22,22,222",Software,1.0,SD0000090,,2.0,#MULTIVALUE,0,284
39113,38064,WBA000122,application,Web Based Application,WBS000298,IM0038382,Closed,5,5,5.0,0.132771509,incident,KM0001548,closed,1.0,20-02-2024 11:25,,21-02-2024 11:36,21-02-2024 11:36,"1,03,88,33,333",Software,1.0,SD0117128,6.0,1.0,C00005858,0,458
39243,13394,WBA000124,application,Web Based Application,WBS000088,IM0013589,Closed,4,4,4.0,0.637166263,incident,KM0000611,closed,2.0,14-11-2023 12:23,,19-11-2023 13:36,19-11-2023 13:36,"8,51,52,77,778",Software,1.0,SD0038632,1.0,1.0,C00005866,0,966
39265,24467,WBA000124,application,Web Based Application,WBS000088,IM0024725,Closed,4,4,4.0,0.523185216,incident,KM0001463,closed,1.0,31-12-2023 10:17,,25-03-2024 12:38,25-03-2024 12:38,"2,07,90,55,556",Other,1.0,SD0073775,,1.0,C00010259,0,710
39363,1998,WBA000124,application,Web Based Application,WBS000088,IM0002107,Closed,4,4,4.0,0.114381424,incident,KM0000611,closed,10.0,3/10/2023 9:49,,18-10-2023 14:38,18-10-2023 14:38,"22,72",User manual not used,1.0,SD0004203,,1.0,C00003624,0,94
39375,24197,WBA000124,application,Web Based Application,WBS000088,IM0024453,Closed,4,4,4.0,0.389039001,incident,KM0001463,closed,2.0,30-12-2023 13:01,,8/1/2024 10:35,8/1/2024 10:35,"6,05,63,88,889",Software,1.0,SD0072973,,1.0,C00009821,0,1051
39399,8168,WBA000124,application,Web Based Application,WBS000088,IM0008328,Closed,4,4,4.0,0.19646338,incident,KM0000611,closed,0.0,25-10-2023 16:10,,21-11-2023 12:23,21-11-2023 12:24,"1,66,31,27,778",Software,1.0,SD0022512,1.0,1.0,C00005866,0,903
39402,360,WBA000124,application,Web Based Application,WBS000088,IM0000433,Closed,4,4,4.0,0.261065344,incident,KM0000611,closed,0.0,10/9/2023 13:09,,5/12/2023 10:16,5/12/2023 10:17,"6,48,13,36,111",Unknown,1.0,SD0000643,,3.0,#MULTIVALUE,0,214
39462,42855,WBA000107,application,Web Based Application,WBS000162,IM0043223,Closed,2,2,2.0,0.989072132,incident,KM0002204,closed,0.0,13-03-2024 08:21,,13-03-2024 10:19,13-03-2024 10:20,"1,98,27,77,778",Software,1.0,SD0132794,3.0,1.0,C00016689,0,981
39463,39731,WBA000107,application,Web Based Application,WBS000162,IM0040065,Closed,2,2,2.0,0.891596363,incident,KM0002204,closed,0.0,27-02-2024 09:46,,,27-02-2024 10:10,"0,396944444",Software,1.0,SD0122203,,1.0,C00015759,0,396944444
39551,42865,WBA000107,application,Web Based Application,WBS000162,IM0043233,Closed,2,2,2.0,0.151068625,incident,KM0002204,closed,0.0,13-03-2024 09:57,,13-03-2024 12:43,13-03-2024 12:43,"2,78,19,44,444",Other,1.0,SD0133068,,1.0,C00014458,0,587
39558,24512,WBA000107,application,Web Based Application,WBS000162,IM0024770,Closed,4,4,4.0,0.804115972,incident,KM0002204,closed,0.0,31-12-2023 11:36,,6/1/2024 13:12,6/1/2024 13:12,"3,31,00,27,778",Software,1.0,SD0073919,1.0,1.0,C00010344,0,839
39560,12577,WBA000106,application,Web Based Application,WBS000306,IM0012764,Closed,5,5,5.0,0.309594682,incident,KM0001231,closed,0.0,12/11/2023 9:46,,14-11-2023 08:16,14-11-2023 08:16,"3,51,83,33,333",No error - works as designed,1.0,SD0036012,,1.0,C00004294,0,503
39590,5650,WBA000106,application,Web Based Application,WBS000306,IM0005792,Closed,5,5,5.0,0.193140667,incident,KM0001231,closed,0.0,15-10-2023 16:46,,21-10-2023 10:56,21-10-2023 10:56,"0,271111111",Other,1.0,SD0014504,,1.0,C00003468,0,271111111
39592,19981,WBA000106,application,Web Based Application,WBS000306,IM0020210,Closed,4,4,4.0,0.231523536,incident,KM0001231,closed,0.0,9/12/2023 14:24,,10/12/2023 12:11,10/12/2023 12:12,"1,54,16,66,667",Software,1.0,SD0059182,,1.0,C00008700,0,804
39593,40597,WBA000106,application,Web Based Application,WBS000306,IM0040937,Closed,4,4,4.0,0.834375487,incident,KM0001231,closed,0.0,3/3/2024 17:31,,4/3/2024 10:12,4/3/2024 10:12,"3,18,91,66,667",No error - works as designed,1.0,SD0125186,1.0,1.0,C00016153,0,845
39596,14431,WBA000106,application,Web Based Application,WBS000306,IM0014632,Closed,4,4,4.0,0.549125832,incident,KM0001231,closed,0.0,18-11-2023 15:19,,19-11-2023 15:39,19-11-2023 15:39,"1,08,33,05,556",Data,1.0,SD0041477,,1.0,C00004294,0,603
39597,38542,WBA000106,application,Web Based Application,WBS000306,IM0038864,Closed,5,5,5.0,0.110987325,incident,KM0001231,closed,0.0,21-02-2024 15:13,,28-02-2024 10:10,28-02-2024 10:10,"26,055",No error - works as designed,1.0,SD0118439,,1.0,C00015923,0,81
39603,12205,WBA000106,application,Web Based Application,WBS000306,IM0012390,Closed,4,4,4.0,0.284735385,incident,KM0001231,closed,0.0,11/11/2023 10:08,,11/11/2023 12:23,11/11/2023 12:23,"2,24,30,55,556",Data,1.0,SD0034767,,1.0,C00005815,0,667
39649,16943,WBA000105,application,Web Based Application,WBS000306,IM0017159,Closed,5,5,5.0,0.759107197,incident,KM0001231,closed,1.0,27-11-2023 09:35,,10/1/2024 8:58,10/1/2024 8:58,"1,32,56,38,889",Software,1.0,SD0049134,,1.0,C00008054,0,1016
39721,10647,WBA000058,application,Web Based Application,WBS000073,IM0010817,Closed,4,4,4.0,0.208448341,incident,KM0002043,closed,0.0,5/11/2023 10:59,,5/11/2023 15:36,5/11/2023 15:36,"4,63,13,88,889",Software,1.0,SD0030265,,1.0,C00003013,0,1057
39733,10645,WBA000058,application,Web Based Application,WBS000073,IM0010815,Closed,4,4,4.0,0.457197414,incident,KM0002043,closed,0.0,5/11/2023 10:56,,5/11/2023 15:20,5/11/2023 15:20,"4,40,36,11,111",Software,1.0,SD0030263,,1.0,C00003013,0,202
39737,10871,WBA000058,application,Web Based Application,WBS000073,IM0011042,Closed,4,4,4.0,0.207552546,incident,KM0002043,closed,0.0,5/11/2023 15:42,,5/11/2023 15:59,5/11/2023 15:59,"0,275",Software,1.0,SD0031024,,1.0,C00003013,0,275
39757,2844,WBA000056,application,Web Based Application,WBS000073,IM0002961,Closed,3,3,3.0,0.806474217,incident,KM0001954,closed,5.0,6/10/2023 21:48,,,9/10/2023 11:06,"2,46,09,44,444",Other,1.0,SD0006409,,1.0,C00002657,0,545
39791,10923,WBA000058,application,Web Based Application,WBS000073,IM0011094,Closed,4,4,4.0,0.234387963,incident,KM0002043,closed,0.0,6/11/2023 9:26,,6/11/2023 9:59,6/11/2023 9:59,"0,5525",Software,1.0,SD0031363,,1.0,C00003013,0,5525
39821,10956,WBA000058,application,Web Based Application,WBS000073,IM0011128,Closed,4,4,4.0,0.102528765,incident,KM0002043,closed,0.0,5/11/2023 16:29,,5/11/2023 16:34,5/11/2023 16:34,"0,079444444",Software,1.0,SD0031090,,1.0,C00003013,0,79444444
39830,10977,WBA000058,application,Web Based Application,WBS000073,IM0011149,Closed,4,4,4.0,0.183093194,incident,KM0002043,closed,0.0,5/11/2023 15:45,,5/11/2023 15:50,5/11/2023 15:50,"0,088611111",Software,1.0,SD0030964,,1.0,C00003013,0,88611111
39894,11347,WBA000058,application,Web Based Application,WBS000073,IM0011526,Closed,4,4,4.0,0.68483044,incident,KM0002043,closed,0.0,6/11/2023 16:04,,6/11/2023 16:18,6/11/2023 16:18,"0,229166667",Software,1.0,SD0032200,,1.0,C00003013,0,229166667
39958,10682,WBA000058,application,Web Based Application,WBS000073,IM0010852,Closed,4,4,4.0,0.107634905,incident,KM0002043,closed,0.0,5/11/2023 11:09,,5/11/2023 15:55,5/11/2023 15:55,"4,77,63,88,889",Software,1.0,SD0030352,,1.0,C00003013,0,1121
39959,10684,WBA000058,application,Web Based Application,WBS000073,IM0010854,Closed,4,4,4.0,0.911513795,incident,KM0002043,closed,0.0,5/11/2023 11:14,,5/11/2023 15:58,5/11/2023 15:58,"4,73",Software,1.0,SD0030355,,1.0,C00003013,0,77
39995,10690,WBA000058,application,Web Based Application,WBS000073,IM0010860,Closed,4,4,4.0,0.93946382,incident,KM0002043,closed,0.0,5/11/2023 11:29,,5/11/2023 15:34,5/11/2023 15:34,"4,07,66,66,667",Software,1.0,SD0030363,,1.0,C00003013,0,810
40054,10632,WBA000058,application,Web Based Application,WBS000073,IM0010802,Closed,4,4,4.0,0.279816202,incident,KM0002043,closed,0.0,5/11/2023 9:41,,5/11/2023 15:27,5/11/2023 15:27,"57,775",Software,1.0,SD0030053,,1.0,C00003013,0,832
40058,10637,WBA000058,application,Web Based Application,WBS000073,IM0010807,Closed,4,4,4.0,0.9091098,incident,KM0000819,closed,0.0,5/11/2023 10:05,,5/11/2023 16:01,5/11/2023 16:01,"5,92,72,22,222",Software,1.0,SD0030062,,1.0,C00003013,0,413
40082,10885,WBA000058,application,Web Based Application,WBS000073,IM0011056,Closed,4,4,4.0,0.226198535,incident,KM0002043,closed,0.0,5/11/2023 16:19,,5/11/2023 16:26,5/11/2023 16:26,"0,125833333",Software,1.0,SD0031059,,1.0,C00003013,0,125833333
40093,10631,WBA000058,application,Web Based Application,WBS000073,IM0010801,Closed,4,4,4.0,0.494811017,incident,KM0002043,closed,0.0,5/11/2023 9:39,,5/11/2023 15:25,5/11/2023 15:25,"5,76,91,66,667",Software,1.0,SD0030041,,1.0,C00003013,0,905
40094,10630,WBA000058,application,Web Based Application,WBS000073,IM0010800,Closed,4,4,4.0,0.32119265,incident,KM0002043,closed,0.0,5/11/2023 9:31,,5/11/2023 15:22,5/11/2023 15:22,"5,85,38,88,889",Software,1.0,SD0030046,,1.0,C00003013,0,1105
40129,10679,WBA000058,application,Web Based Application,WBS000073,IM0010849,Closed,4,4,4.0,0.410699642,incident,KM0002043,closed,0.0,5/11/2023 10:46,,5/11/2023 15:30,5/11/2023 15:30,"4,74,27,77,778",Software,1.0,SD0030326,,1.0,C00003013,0,960
40155,10760,WBA000058,application,Web Based Application,WBS000073,IM0010930,Closed,4,4,4.0,0.983265038,incident,KM0002043,closed,0.0,5/11/2023 13:04,,5/11/2023 15:43,5/11/2023 15:43,"2,65,27,77,778",Software,1.0,SD0030516,,1.0,C00003013,0,949
40161,11109,WBA000058,application,Web Based Application,WBS000073,IM0011284,Closed,4,4,4.0,0.110692509,incident,KM0002043,closed,0.0,6/11/2023 11:59,,6/11/2023 12:18,6/11/2023 12:18,"0,316666667",Hardware,1.0,SD0031855,,1.0,C00003013,0,316666667
40176,11104,WBA000058,application,Web Based Application,WBS000073,IM0011279,Closed,4,4,4.0,0.676108808,incident,KM0002043,closed,0.0,6/11/2023 11:19,,6/11/2023 12:12,6/11/2023 12:12,"0,871111111",Software,1.0,SD0031530,,1.0,C00003013,0,871111111
40194,11083,WBA000058,application,Web Based Application,WBS000073,IM0011257,Closed,4,4,4.0,0.829566304,incident,KM0002043,closed,0.0,6/11/2023 9:15,,6/11/2023 10:05,6/11/2023 10:05,"0,832777778",Software,1.0,SD0031307,,1.0,C00003013,0,832777778
40195,11285,WBA000058,application,Web Based Application,WBS000073,IM0011461,Closed,4,4,4.0,0.038963525,incident,KM0002043,closed,0.0,6/11/2023 15:09,,6/11/2023 15:26,6/11/2023 15:26,"0,292222222",Software,1.0,SD0032244,,1.0,C00003013,0,292222222
40238,11462,WBA000058,application,Web Based Application,WBS000073,IM0011642,Closed,4,4,4.0,0.188823458,incident,KM0002043,closed,0.0,6/11/2023 16:41,,6/11/2023 16:54,6/11/2023 16:54,"0,220277778",Software,1.0,SD0032408,,1.0,C00003013,0,220277778
40243,11498,WBA000058,application,Web Based Application,WBS000073,IM0011678,Closed,4,4,4.0,0.826707949,incident,KM0002043,closed,0.0,7/11/2023 9:13,,7/11/2023 9:45,7/11/2023 9:45,"0,542222222",Software,1.0,SD0032375,,1.0,C00003013,0,542222222
40257,11027,WBA000058,application,Web Based Application,WBS000073,IM0011199,Closed,4,4,4.0,0.828250839,incident,KM0002043,closed,0.0,6/11/2023 9:35,,6/11/2023 10:03,6/11/2023 10:03,"0,461944444",Software,1.0,SD0031400,,1.0,C00003013,0,461944444
40263,11408,WBA000058,application,Web Based Application,WBS000073,IM0011588,Closed,4,4,4.0,0.366091008,incident,KM0002043,closed,0.0,6/11/2023 15:30,,6/11/2023 15:34,6/11/2023 15:34,"0,055555556",Software,1.0,SD0032378,,1.0,C00003013,0,55555556
40269,11400,WBA000058,application,Web Based Application,WBS000073,IM0011580,Closed,4,4,4.0,0.712191359,incident,KM0002043,closed,0.0,6/11/2023 15:16,,6/11/2023 15:28,6/11/2023 15:28,"0,204444444",Software,1.0,SD0032150,,1.0,C00003013,0,204444444
40303,11137,WBA000058,application,Web Based Application,WBS000073,IM0011313,Closed,4,4,4.0,0.611401543,incident,KM0002043,closed,0.0,6/11/2023 11:31,,6/11/2023 12:15,6/11/2023 12:15,"0,7375",Software,1.0,SD0031672,,1.0,C00003013,0,7375
40306,11136,WBA000058,application,Web Based Application,WBS000073,IM0011312,Closed,4,4,4.0,0.443559977,incident,KM0002043,closed,0.0,6/11/2023 11:14,,6/11/2023 12:01,6/11/2023 12:01,"0,776111111",Software,1.0,SD0031662,,1.0,C00003013,0,776111111
40365,11170,WBA000058,application,Web Based Application,WBS000073,IM0011346,Closed,4,4,4.0,0.05679491,incident,KM0002043,closed,0.0,6/11/2023 11:18,,6/11/2023 12:09,6/11/2023 12:09,"0,8475",Software,1.0,SD0031732,,1.0,C00003013,0,8475
40378,11168,WBA000058,application,Web Based Application,WBS000073,IM0011344,Closed,4,4,4.0,0.175657991,incident,KM0002043,closed,0.0,6/11/2023 11:15,,6/11/2023 12:07,6/11/2023 12:07,"0,87",Software,1.0,SD0031730,,1.0,C00003013,0,87
40436,10531,WBA000058,application,Web Based Application,WBS000073,IM0010701,Closed,4,4,4.0,0.878355803,incident,KM0002043,closed,0.0,5/11/2023 9:12,,5/11/2023 16:01,5/11/2023 16:01,"6,81,11,11,111",Software,1.0,SD0030097,,1.0,C00003013,0,220
40477,11087,WBA000058,application,Web Based Application,WBS000073,IM0011261,Closed,4,4,4.0,0.149426102,incident,KM0002043,closed,0.0,6/11/2023 9:32,,6/11/2023 10:08,6/11/2023 10:08,"0,586666667",Software,1.0,SD0031318,,1.0,C00003013,0,586666667
40482,11221,WBA000058,application,Web Based Application,WBS000073,IM0011397,Closed,4,4,4.0,0.551784559,incident,KM0002043,closed,0.0,6/11/2023 14:15,,6/11/2023 15:10,6/11/2023 15:10,"0,906944444",Software,1.0,SD0031844,,1.0,C00003013,0,906944444
40489,11190,WBA000058,application,Web Based Application,WBS000073,IM0011366,Closed,4,4,4.0,0.013797727,incident,KM0002043,closed,0.0,6/11/2023 12:13,,6/11/2023 12:27,6/11/2023 12:27,"0,231666667",Software,1.0,SD0031777,,1.0,C00003013,0,231666667
40503,11273,WBA000058,application,Web Based Application,WBS000073,IM0011449,Closed,4,4,4.0,0.437003062,incident,KM0001685,closed,0.0,6/11/2023 14:21,,6/11/2023 15:31,6/11/2023 15:31,"1,15,80,55,556",Software,1.0,SD0032059,,1.0,C00003013,0,707
40505,11248,WBA000058,application,Web Based Application,WBS000073,IM0011424,Closed,4,4,4.0,0.506664856,incident,KM0001685,closed,0.0,6/11/2023 15:31,,6/11/2023 15:41,6/11/2023 15:42,"0,178055556",Software,1.0,SD0032307,,1.0,C00003013,0,178055556
40507,11242,WBA000058,application,Web Based Application,WBS000073,IM0011418,Closed,4,4,4.0,0.933282238,incident,KM0002043,closed,0.0,6/11/2023 14:15,,6/11/2023 15:12,6/11/2023 15:12,"0,953611111",Software,1.0,SD0031990,,1.0,C00003013,0,953611111
40521,10968,WBA000058,application,Web Based Application,WBS000073,IM0011140,Closed,4,4,4.0,0.714644485,incident,KM0002043,closed,0.0,5/11/2023 15:13,,5/11/2023 15:19,5/11/2023 15:19,"0,093333333",Software,1.0,SD0030943,,1.0,C00003013,0,93333333
40522,10973,WBA000058,application,Web Based Application,WBS000073,IM0011145,Closed,4,4,4.0,0.880603517,incident,KM0002043,closed,0.0,5/11/2023 15:20,,5/11/2023 15:24,5/11/2023 15:24,"0,066111111",Software,1.0,SD0030945,,1.0,C00003013,0,66111111
